date,lat,lon,rainfall
2003-12-19,19.375,72.625,
2003-12-19,19.375,72.875,0.0
2003-12-20,19.125,72.625,
2003-12-20,19.125,72.875,0.0
2003-12-20,19.375,72.625,
2003-12-20,19.375,72.875,0.0
2003-12-21,19.125,72.625,
2003-12-21,19.125,72.875,0.0
2003-12-21,19.375,72.625,
2003-12-21,19.375,72.875,0.0
2003-12-22,19.125,72.625,
2003-12-22,19.125,72.875,0.0
2003-12-22,19.375,72.625,
2003-12-22,19.375,72.875,0.0
2003-12-23,19.125,72.625,
2003-12-23,19.125,72.875,0.0
2003-12-23,19.375,72.625,
2003-12-23,19.375,72.875,0.0
2003-12-24,19.125,72.625,
2003-12-24,19.125,72.875,0.0
2003-12-24,19.375,72.625,
2003-12-24,19.375,72.875,0.0
2003-12-25,19.125,72.625,
2003-12-25,19.125,72.875,0.0
2003-12-25,19.375,72.625,
2003-12-25,19.375,72.875,0.0
2003-12-26,19.125,72.625,
2003-12-26,19.125,72.875,0.0
2003-12-26,19.375,72.625,
2003-12-26,19.375,72.875,0.0
2003-12-27,19.125,72.625,
2003-12-27,19.125,72.875,0.0
2003-12-27,19.375,72.625,
2003-12-27,19.375,72.875,0.0
2003-12-28,19.125,72.625,
2003-12-28,19.125,72.875,0.0
2003-12-28,19.375,72.625,
2003-12-28,19.375,72.875,0.0
2003-12-29,19.125,72.625,
2003-12-29,19.125,72.875,0.0
2003-12-29,19.375,72.625,
2003-12-29,19.375,72.875,0.0
2003-12-30,19.125,72.625,
2003-12-30,19.125,72.875,0.0
2003-12-30,19.375,72.625,
2003-12-30,19.375,72.875,0.0
2003-12-31,19.125,72.625,
2003-12-31,19.125,72.875,0.0
2003-12-31,19.375,72.625,
2003-12-31,19.375,72.875,0.0
2004-01-01,19.125,72.625,
2004-01-01,19.125,72.875,0.0
2004-01-01,19.375,72.625,
2004-01-01,19.375,72.875,0.0
2004-01-02,19.125,72.625,
2004-01-02,19.125,72.875,0.0
2004-01-02,19.375,72.625,
2004-01-02,19.375,72.875,0.0
2004-01-03,19.125,72.625,
2004-01-03,19.125,72.875,0.0
2004-01-03,19.375,72.625,
2004-01-03,19.375,72.875,0.0
2004-01-04,19.125,72.625,
2004-01-04,19.125,72.875,0.0
2004-01-04,19.375,72.625,
2004-01-04,19.375,72.875,0.0
2004-01-05,19.125,72.625,
2004-01-05,19.125,72.875,0.0
2004-01-05,19.375,72.625,
2004-01-05,19.375,72.875,0.0
2004-01-06,19.125,72.625,
2004-01-06,19.125,72.875,0.0
2004-01-06,19.375,72.625,
2004-01-06,19.375,72.875,0.0
2004-01-07,19.125,72.625,
2004-01-07,19.125,72.875,0.0
2004-01-07,19.375,72.625,
2004-01-07,19.375,72.875,0.0
2004-01-08,19.125,72.625,
2004-01-08,19.125,72.875,0.0
2004-01-08,19.375,72.625,
2004-01-08,19.375,72.875,0.0
2004-01-09,19.125,72.625,
2004-01-09,19.125,72.875,0.0
2004-01-09,19.375,72.625,
2004-01-09,19.375,72.875,0.0
2004-01-10,19.125,72.625,
2004-01-10,19.125,72.875,0.0
2004-01-10,19.375,72.625,
2004-01-10,19.375,72.875,0.0
2004-01-11,19.125,72.625,
2004-01-11,19.125,72.875,0.0
2004-01-11,19.375,72.625,
2004-01-11,19.375,72.875,0.0
2004-01-12,19.125,72.625,
2004-01-12,19.125,72.875,0.0
2004-01-12,19.375,72.625,
2004-01-12,19.375,72.875,0.13260413706302643
2004-01-13,19.125,72.625,
2004-01-13,19.125,72.875,0.0
2004-01-13,19.375,72.625,
2004-01-13,19.375,72.875,0.08840276300907135
2004-01-14,19.125,72.625,
2004-01-14,19.125,72.875,0.0
2004-01-14,19.375,72.625,
2004-01-14,19.375,72.875,0.044201381504535675
2004-01-15,19.125,72.625,
2004-01-15,19.125,72.875,0.0
